type,date,contractSymbol,strike,bid,ask,bid/strike,vol,avg_vol,|1-(strike/close)|,Change,MA5,MA20,MA40,MA80,MA40_state,MA80_state,MA40_state_keep,MA80_state_keep,situation_type,k,d
put,2020-01-17,AKAM200117P00040000,40.0,0.0,0.0,0.0,0.0,-1,0.557,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00042500,42.5,0.05,0.5,0.001,0.0,-1,0.529,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00045000,45.0,0.0,1.58,0.0,1.0,-1,0.502,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00047500,47.5,0.0,0.75,0.0,20.0,-1,0.474,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00050000,50.0,0.0,0.8,0.0,5.0,-1,0.446,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00052500,52.5,0.0,0.28,0.0,1.0,-1,0.419,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00055000,55.0,0.0,0.0,0.0,5.0,-1,0.391,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00057500,57.5,0.0,0.55,0.0,6.0,-1,0.363,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00060000,60.0,0.0,0.0,0.0,3.0,-1,0.336,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00062500,62.5,0.0,0.0,0.0,4.0,-1,0.308,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00065000,65.0,0.05,0.75,0.001,2.0,-1,0.28,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00067500,67.5,0.0,0.0,0.0,1.0,-1,0.253,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00070000,70.0,0.24,0.41,0.003,21.0,-1,0.225,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00072500,72.5,0.4,0.57,0.006,1.0,-1,0.197,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00075000,75.0,0.61,0.99,0.008,2.0,-1,0.17,-0.22999996,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00077500,77.5,1.36,1.74,0.018,11.0,-1,0.142,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00080000,80.0,0.0,0.0,0.0,5.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00082500,82.5,1.69,1.95,0.02,6.0,-1,0.087,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00085000,85.0,2.34,2.6,0.028,6.0,-1,0.059,-0.4599998,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00087500,87.5,3.1,3.4,0.035,12.0,-1,0.031,-0.5500002,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00090000,90.0,0.0,0.0,0.0,1.0,-1,0.004,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00092500,92.5,5.2,5.55,0.056,10.0,-1,0.024,-1.3299999,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00095000,95.0,8.6,9.55,0.091,2.0,-1,0.052,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00100000,100.0,0.0,0.0,0.0,0.0,-1,0.107,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00105000,105.0,22.65,24.95,0.216,0.0,-1,0.163,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00110000,110.0,0.0,0.0,0.0,0.0,-1,0.218,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00115000,115.0,0.0,0.0,0.0,0.0,-1,0.273,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-01-17,AKAM200117P00120000,120.0,28.5,28.8,0.237,nan,-1,0.329,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00070000,70.0,0.0,0.0,0.0,1.0,-1,0.225,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00075000,75.0,15.8,19.45,0.211,nan,-1,0.17,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00077500,77.5,12.8,14.0,0.165,1.0,-1,0.142,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00080000,80.0,13.9,14.35,0.174,1.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00082500,82.5,0.0,0.0,0.0,3.0,-1,0.087,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00085000,85.0,10.25,10.9,0.121,4.0,-1,0.059,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00087500,87.5,8.7,9.05,0.099,10.0,-1,0.031,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00090000,90.0,7.25,7.75,0.081,10.0,-1,0.004,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00092500,92.5,0.0,0.0,0.0,10.0,-1,0.024,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00095000,95.0,4.9,5.5,0.052,1.0,-1,0.052,0.6000004,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00097500,97.5,0.0,0.0,0.0,5.0,-1,0.079,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00100000,100.0,3.05,3.5,0.03,2.0,-1,0.107,0.25,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00105000,105.0,0.0,0.0,0.0,3.0,-1,0.163,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00110000,110.0,0.91,1.38,0.008,3.0,-1,0.218,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00115000,115.0,0.36,1.64,0.003,1.0,-1,0.273,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-02-21,AKAM200221C00120000,120.0,0.26,1.65,0.002,nan,-1,0.329,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00055000,55.0,0.19,0.68,0.003,20.0,-1,0.391,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00065000,65.0,0.25,0.6,0.004,4.0,-1,0.28,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00070000,70.0,0.71,1.1,0.01,4.0,-1,0.225,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00075000,75.0,1.12,1.73,0.015,5.0,-1,0.17,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00077500,77.5,0.96,2.54,0.012,nan,-1,0.142,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00080000,80.0,2.22,2.43,0.028,1.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00082500,82.5,2.51,3.15,0.03,1.0,-1,0.087,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00085000,85.0,0.0,0.0,0.0,5.0,-1,0.059,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00087500,87.5,0.0,0.0,0.0,5.0,-1,0.031,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00090000,90.0,5.35,5.6,0.059,10.0,-1,0.004,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00092500,92.5,0.0,0.0,0.0,10.0,-1,0.024,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00097500,97.5,0.0,0.0,0.0,nan,-1,0.079,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-02-21,AKAM200221P00115000,115.0,25.15,28.5,0.219,nan,-1,0.273,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-05-15,AKAM200515C00080000,80.0,15.7,16.35,0.196,5.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-05-15,AKAM200515C00085000,85.0,0.0,0.0,0.0,nan,-1,0.059,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-05-15,AKAM200515C00097500,97.5,5.85,6.25,0.06,nan,-1,0.079,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2020-05-15,AKAM200515C00100000,100.0,0.0,0.0,0.0,1.0,-1,0.107,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00065000,65.0,0.98,1.3,0.015,4.0,-1,0.28,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00075000,75.0,2.3,2.9,0.031,6.0,-1,0.17,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00080000,80.0,0.0,0.0,0.0,1.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00085000,85.0,4.95,5.6,0.058,nan,-1,0.059,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00087500,87.5,6.0,6.55,0.069,1.0,-1,0.031,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00090000,90.0,6.85,7.6,0.076,60.0,-1,0.004,-0.42000008,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2020-05-15,AKAM200515P00092500,92.5,8.3,8.8,0.09,nan,-1,0.024,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00030000,30.0,0.0,0.0,0.0,0.0,-1,0.668,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00032500,32.5,47.5,52.05,1.462,2.0,-1,0.64,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00037500,37.5,0.0,0.0,0.0,0.0,-1,0.585,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00040000,40.0,0.0,0.0,0.0,2.0,-1,0.557,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00042500,42.5,38.8,42.6,0.913,0.0,-1,0.529,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00045000,45.0,0.0,0.0,0.0,0.0,-1,0.502,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00047500,47.5,0.0,0.0,0.0,0.0,-1,0.474,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00050000,50.0,0.0,0.0,0.0,0.0,-1,0.446,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00055000,55.0,35.05,39.6,0.637,0.0,-1,0.391,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00057500,57.5,36.9,38.65,0.642,nan,-1,0.363,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00060000,60.0,0.0,0.0,0.0,20.0,-1,0.336,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00062500,62.5,23.5,24.25,0.376,2.0,-1,0.308,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00065000,65.0,29.1,31.8,0.448,1.0,-1,0.28,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00067500,67.5,27.65,29.15,0.41,3.0,-1,0.253,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00070000,70.0,24.75,27.3,0.354,3.0,-1,0.225,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00072500,72.5,22.6,25.5,0.312,1.0,-1,0.197,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00075000,75.0,21.65,23.35,0.289,1.0,-1,0.17,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00077500,77.5,0.0,0.0,0.0,1.0,-1,0.142,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00080000,80.0,17.75,22.2,0.222,10.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00082500,82.5,15.6,18.4,0.189,1.0,-1,0.087,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00085000,85.0,16.15,17.0,0.19,5.0,-1,0.059,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00087500,87.5,14.75,15.55,0.169,9.0,-1,0.031,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00090000,90.0,0.0,0.0,0.0,22.0,-1,0.004,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00092500,92.5,10.55,13.35,0.114,nan,-1,0.024,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00095000,95.0,11.3,13.8,0.119,1.0,-1,0.052,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00097500,97.5,0.0,0.0,0.0,3.0,-1,0.079,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00100000,100.0,0.0,0.0,0.0,30.0,-1,0.107,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00105000,105.0,0.0,0.0,0.0,2.0,-1,0.163,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00110000,110.0,5.4,6.0,0.049,2.0,-1,0.218,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00115000,115.0,3.95,4.8,0.034,2.0,-1,0.273,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00120000,120.0,3.1,3.65,0.026,2.0,-1,0.329,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00125000,125.0,2.21,2.89,0.018,nan,-1,0.384,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2021-01-15,AKAM210115C00130000,130.0,0.3,3.4,0.002,10.0,-1,0.439,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00030000,30.0,0.0,4.75,0.0,8.0,-1,0.668,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00032500,32.5,0.0,1.65,0.0,0.0,-1,0.64,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00035000,35.0,0.01,1.75,0.0,1.0,-1,0.612,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00037500,37.5,0.0,2.73,0.0,2.0,-1,0.585,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00040000,40.0,0.08,1.98,0.002,0.0,-1,0.557,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00045000,45.0,0.67,1.79,0.015,200.0,-1,0.502,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00047500,47.5,0.84,2.05,0.018,nan,-1,0.474,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00050000,50.0,0.0,3.0,0.0,2.0,-1,0.446,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00052500,52.5,1.34,2.55,0.026,66.0,-1,0.419,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00055000,55.0,1.13,2.29,0.021,1.0,-1,0.391,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00057500,57.5,1.21,1.87,0.021,24.0,-1,0.363,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00060000,60.0,1.75,2.18,0.029,1.0,-1,0.336,-0.55999994,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00062500,62.5,1.93,2.32,0.031,1.0,-1,0.308,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00065000,65.0,0.83,5.2,0.013,1.0,-1,0.28,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00067500,67.5,2.81,3.25,0.042,1.0,-1,0.253,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00070000,70.0,0.0,0.0,0.0,1.0,-1,0.225,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00072500,72.5,0.0,0.0,0.0,1.0,-1,0.197,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00075000,75.0,4.4,5.2,0.059,1.0,-1,0.17,0.14000034,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00077500,77.5,0.0,0.0,0.0,1.0,-1,0.142,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00080000,80.0,6.0,6.65,0.075,1.0,-1,0.114,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00082500,82.5,6.9,7.55,0.084,1.0,-1,0.087,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00085000,85.0,7.9,8.7,0.093,1.0,-1,0.059,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00087500,87.5,0.0,0.0,0.0,1.0,-1,0.031,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00090000,90.0,0.0,0.0,0.0,5.0,-1,0.004,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00092500,92.5,0.0,0.0,0.0,1.0,-1,0.024,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00095000,95.0,14.4,15.3,0.152,1.0,-1,0.052,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00097500,97.5,13.9,14.65,0.143,nan,-1,0.079,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00115000,115.0,0.0,0.0,0.0,nan,-1,0.273,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00120000,120.0,29.55,30.35,0.246,nan,-1,0.329,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2021-01-15,AKAM210115P00125000,125.0,34.95,36.95,0.28,1.0,-1,0.384,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00060000,60.0,35.0,39.1,0.583,nan,-1,0.336,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00070000,70.0,27.8,32.4,0.397,1.0,-1,0.225,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00082500,82.5,21.5,23.15,0.261,nan,-1,0.087,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00097500,97.5,0.0,0.0,0.0,nan,-1,0.079,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00100000,100.0,12.85,15.05,0.129,nan,-1,0.107,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00110000,110.0,9.15,11.6,0.083,nan,-1,0.218,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
call,2022-01-21,AKAM220121C00125000,125.0,5.05,7.15,0.04,nan,-1,0.384,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
put,2022-01-21,AKAM220121P00075000,75.0,0.0,0.0,0.0,nan,-1,0.17,0.0,90.08,90.0,89.8,86.9,1,1,5,153,big_cow,60.773,53.436
